날짜,지역,상품아이디,일일판매량,가격,프로모션,온도,강수량,브랜드,상품이름,재고,재고--,판매량,수요
2024-11-03,Gyeonggi,CU_J001,36,2500,0,-1.0,2.84,CU,군고구마,42,86,24.74814815,high demand
2024-11-04,Gyeonggi,CU_J001,28,2000,0,3.7,1.28,CU,군고구마,86,58,24.74814815,high demand
2024-11-05,Gyeonggi,CU_J001,35,3000,0,17.2,4.6,CU,군고구마,58,103,24.74814815,high demand
2024-11-06,Gyeonggi,CU_J001,25,3000,0,7.2,4.31,CU,군고구마,103,78,24.74814815,average
2024-11-07,Gyeonggi,CU_J001,35,2500,0,19.5,2.27,CU,군고구마,78,43,24.74814815,high demand
2024-11-08,Gyeonggi,CU_J001,34,3000,0,11.7,0.36,CU,군고구마,43,89,24.74814815,high demand
2024-11-09,Gyeonggi,CU_J001,31,2000,0,15.0,0.19,CU,군고구마,89,58,24.74814815,high demand
2024-11-10,Gyeonggi,CU_J001,22,2500,0,2.8,0.98,CU,군고구마,58,36,24.74814815,low demand
2024-11-11,Gyeonggi,CU_J001,11,3000,0,15.0,4.45,CU,군고구마,36,105,24.74814815,low demand
2024-11-12,Gyeonggi,CU_J001,23,3000,0,7.8,4.53,CU,군고구마,105,82,24.74814815,average
2024-11-13,Gyeonggi,CU_J001,18,2500,0,20.5,0.61,CU,군고구마,82,64,24.74814815,low demand
2024-11-14,Gyeonggi,CU_J001,26,2000,0,9.2,0.19,CU,군고구마,64,38,24.74814815,average
2024-11-15,Gyeonggi,CU_J001,23,3000,0,0.3,1.23,CU,군고구마,38,95,24.74814815,average
2024-11-16,Gyeonggi,CU_J001,28,2000,0,-1.8,2.11,CU,군고구마,95,67,24.74814815,high demand
2024-11-17,Gyeonggi,CU_J001,36,2000,0,-1.9,0.13,CU,군고구마,67,31,24.74814815,high demand
2024-11-18,Gyeonggi,CU_J001,27,2000,0,15.9,3.12,CU,군고구마,31,84,24.74814815,average
2024-11-19,Gyeonggi,CU_J001,30,2500,0,25.3,2.06,CU,군고구마,84,54,24.74814815,high demand
2024-11-20,Gyeonggi,CU_J001,27,3000,0,5.5,0.6,CU,군고구마,54,107,24.74814815,average
2024-11-21,Gyeonggi,CU_J001,16,2500,0,14.7,0.17,CU,군고구마,107,91,24.74814815,low demand
2024-11-22,Gyeonggi,CU_J001,31,2500,0,-5.6,1.31,CU,군고구마,91,60,24.74814815,high demand
2024-11-23,Gyeonggi,CU_J001,29,2500,0,14.1,2.0,CU,군고구마,60,31,24.74814815,high demand
2024-11-24,Gyeonggi,CU_J001,31,3000,0,3.8,0.99,CU,군고구마,31,80,24.74814815,high demand
2024-11-25,Gyeonggi,CU_J001,36,2500,0,9.1,0.55,CU,군고구마,80,44,24.74814815,high demand
2024-11-26,Gyeonggi,CU_J001,24,2500,0,-2.1,2.49,CU,군고구마,44,100,24.74814815,average
2024-11-27,Gyeonggi,CU_J001,31,3000,0,4.3,3.42,CU,군고구마,100,69,24.74814815,high demand
2024-11-28,Gyeonggi,CU_J001,17,2500,1,8.2,3.68,CU,군고구마,69,52,24.74814815,low demand
2024-11-29,Gyeonggi,CU_J001,39,2000,0,19.9,1.48,CU,군고구마,52,93,24.74814815,high demand
2024-11-30,Gyeonggi,CU_J001,22,3000,0,10.7,3.21,CU,군고구마,93,71,24.74814815,low demand
2024-12-01,Gyeonggi,CU_J001,36,2000,0,12.9,0.81,CU,군고구마,71,35,24.74814815,high demand
2024-12-02,Gyeonggi,CU_J001,13,3000,0,15.8,4.13,CU,군고구마,35,102,24.74814815,low demand
2024-12-03,Gyeonggi,CU_J001,36,2000,0,8.2,3.61,CU,군고구마,102,66,24.74814815,high demand
2024-12-04,Gyeonggi,CU_J001,22,2000,0,6.7,1.82,CU,군고구마,66,44,24.74814815,low demand
2024-12-05,Gyeonggi,CU_J001,33,2500,0,6.8,1.98,CU,군고구마,44,91,24.74814815,high demand
2024-12-06,Gyeonggi,CU_J001,14,3000,1,6.9,1.79,CU,군고구마,91,77,24.74814815,low demand
2024-12-07,Gyeonggi,CU_J001,26,2500,0,8.5,0.86,CU,군고구마,77,51,24.74814815,average
2024-12-08,Gyeonggi,CU_J001,14,2000,0,30.7,3.1,CU,군고구마,51,37,24.74814815,low demand
2024-12-09,Gyeonggi,CU_J001,11,2000,0,17.9,4.18,CU,군고구마,37,106,24.74814815,low demand
2024-12-10,Gyeonggi,CU_J001,27,3000,0,30.3,0.54,CU,군고구마,106,79,24.74814815,average
2024-12-11,Gyeonggi,CU_J001,36,2500,0,20.9,3.32,CU,군고구마,79,43,24.74814815,high demand
2024-12-12,Gyeonggi,CU_J001,23,2500,0,7.6,2.73,CU,군고구마,43,100,24.74814815,average
2024-12-13,Gyeonggi,CU_J001,25,3000,0,15.0,1.39,CU,군고구마,100,75,24.74814815,average
2024-12-14,Gyeonggi,CU_J001,26,3000,0,16.0,1.2,CU,군고구마,75,49,24.74814815,average
2024-12-15,Gyeonggi,CU_J001,22,2000,0,-4.9,3.84,CU,군고구마,49,107,24.74814815,low demand
2024-12-16,Gyeonggi,CU_J001,34,3000,0,18.6,3.61,CU,군고구마,107,73,24.74814815,high demand
2024-12-17,Gyeonggi,CU_J001,23,2000,0,13.9,4.07,CU,군고구마,73,50,24.74814815,average
2024-12-18,Gyeonggi,CU_J001,12,2500,0,3.1,4.64,CU,군고구마,50,38,24.74814815,low demand
2024-12-19,Gyeonggi,CU_J001,39,2500,0,16.3,1.62,CU,군고구마,38,79,24.74814815,high demand
2024-12-20,Gyeonggi,CU_J001,33,3000,1,13.9,4.72,CU,군고구마,79,46,24.74814815,high demand
2024-12-21,Gyeonggi,CU_J001,36,2500,0,4.7,1.72,CU,군고구마,46,90,24.74814815,high demand
2024-12-22,Gyeonggi,CU_J001,28,3000,0,3.3,4.31,CU,군고구마,90,62,24.74814815,high demand
2024-12-23,Gyeonggi,CU_J001,34,2000,0,7.8,0.95,CU,군고구마,62,108,24.74814815,high demand
2024-12-24,Gyeonggi,CU_J001,20,2000,0,2.6,1.3,CU,군고구마,108,88,24.74814815,low demand
2024-12-25,Gyeonggi,CU_J001,11,2000,0,13.7,4.88,CU,군고구마,88,77,24.74814815,low demand
2024-12-26,Gyeonggi,CU_J001,29,2500,0,2.9,1.35,CU,군고구마,77,48,24.74814815,high demand
2024-12-27,Gyeonggi,CU_J001,24,2500,0,19.7,3.82,CU,군고구마,48,104,24.74814815,average
2024-12-28,Gyeonggi,CU_J001,31,3000,0,9.7,2.55,CU,군고구마,104,73,24.74814815,high demand
2024-12-29,Gyeonggi,CU_J001,21,2000,1,15.9,3.82,CU,군고구마,73,52,24.74814815,low demand
2024-12-30,Gyeonggi,CU_J001,26,2500,0,14.4,4.27,CU,군고구마,52,106,24.74814815,average
2024-12-31,Gyeonggi,CU_J001,19,2500,0,5.0,3.58,CU,군고구마,106,87,24.74814815,low demand
2025-01-01,Gyeonggi,CU_J001,15,2000,0,6.0,4.78,CU,군고구마,87,72,24.74814815,low demand
2025-01-02,Gyeonggi,CU_J001,22,2000,0,17.1,0.74,CU,군고구마,72,50,24.74814815,low demand
2025-01-03,Gyeonggi,CU_J001,30,2000,0,12.2,3.91,CU,군고구마,50,100,24.74814815,high demand
2025-01-04,Gyeonggi,CU_J001,20,3000,0,14.3,1.18,CU,군고구마,100,80,24.74814815,low demand
2025-01-05,Gyeonggi,CU_J001,34,2000,0,8.5,2.44,CU,군고구마,80,46,24.74814815,high demand
2025-01-06,Gyeonggi,CU_J001,30,2000,0,11.4,2.95,CU,군고구마,46,96,24.74814815,high demand
2025-01-07,Gyeonggi,CU_J001,39,2500,0,9.5,3.71,CU,군고구마,96,57,24.74814815,high demand
2025-01-08,Gyeonggi,CU_J001,39,2500,0,13.9,1.29,CU,군고구마,57,98,24.74814815,high demand
2025-01-09,Gyeonggi,CU_J001,19,2500,0,18.7,0.68,CU,군고구마,98,79,24.74814815,low demand
2025-01-10,Gyeonggi,CU_J001,21,2500,0,20.5,0.99,CU,군고구마,79,58,24.74814815,low demand
2025-01-11,Gyeonggi,CU_J001,31,2000,0,11.9,0.24,CU,군고구마,58,107,24.74814815,high demand
2025-01-12,Gyeonggi,CU_J001,23,2000,0,15.1,1.48,CU,군고구마,107,84,24.74814815,average
2025-01-13,Gyeonggi,CU_J001,28,2500,0,21.2,1.79,CU,군고구마,84,56,24.74814815,high demand
2025-01-14,Gyeonggi,CU_J001,15,2000,0,27.5,2.55,CU,군고구마,56,41,24.74814815,low demand
2025-01-15,Gyeonggi,CU_J001,15,2000,0,21.7,3.03,CU,군고구마,41,106,24.74814815,low demand
2025-01-16,Gyeonggi,CU_J001,32,2500,0,10.4,4.52,CU,군고구마,106,74,24.74814815,high demand
2025-01-17,Gyeonggi,CU_J001,31,2500,0,4.0,3.89,CU,군고구마,74,43,24.74814815,high demand
2025-01-18,Gyeonggi,CU_J001,11,2500,0,10.1,0.94,CU,군고구마,43,32,24.74814815,low demand
2025-01-19,Gyeonggi,CU_J001,34,3000,0,12.6,0.57,CU,군고구마,32,78,24.74814815,high demand
2025-01-20,Gyeonggi,CU_J001,27,3000,0,1.5,2.27,CU,군고구마,78,51,24.74814815,average
2025-01-21,Gyeonggi,CU_J001,30,2000,0,-4.8,2.26,CU,군고구마,51,101,24.74814815,high demand
2025-01-22,Gyeonggi,CU_J001,26,2000,0,10.8,4.81,CU,군고구마,101,75,24.74814815,average
2025-01-23,Gyeonggi,CU_J001,19,2500,0,19.3,2.04,CU,군고구마,75,56,24.74814815,low demand
2025-01-24,Gyeonggi,CU_J001,36,2000,0,11.7,4.51,CU,군고구마,56,100,24.74814815,high demand
2025-01-25,Gyeonggi,CU_J001,21,3000,0,-5.5,2.17,CU,군고구마,100,79,24.74814815,low demand
2025-01-26,Gyeonggi,CU_J001,10,2000,0,6.3,0.81,CU,군고구마,79,69,24.74814815,low demand
2025-01-27,Gyeonggi,CU_J001,29,3000,0,10.7,3.48,CU,군고구마,69,40,24.74814815,high demand
2025-01-28,Gyeonggi,CU_J001,38,3000,0,2.1,4.48,CU,군고구마,40,82,24.74814815,high demand
2025-01-29,Gyeonggi,CU_J001,19,2500,0,16.1,0.71,CU,군고구마,82,63,24.74814815,low demand
2025-01-30,Gyeonggi,CU_J001,26,2000,0,15.3,3.16,CU,군고구마,63,37,24.74814815,average
2025-01-31,Gyeonggi,CU_J001,11,2500,0,3.0,0.71,CU,군고구마,37,106,24.74814815,low demand
2025-02-01,Gyeonggi,CU_J001,21,2500,0,14.7,1.25,CU,군고구마,106,85,24.74814815,low demand
2025-02-02,Gyeonggi,CU_J001,20,2500,0,16.8,2.35,CU,군고구마,85,65,24.74814815,low demand
2025-02-03,Gyeonggi,CU_J001,16,2000,0,15.0,2.29,CU,군고구마,65,49,24.74814815,low demand
2025-02-04,Gyeonggi,CU_J001,37,2500,0,17.7,4.11,CU,군고구마,49,92,24.74814815,high demand
2025-02-05,Gyeonggi,CU_J001,30,3000,0,8.2,3.34,CU,군고구마,92,62,24.74814815,high demand
2025-02-06,Gyeonggi,CU_J001,32,2500,0,2.3,3.2,CU,군고구마,62,110,24.74814815,high demand
2025-02-07,Gyeonggi,CU_J001,33,3000,1,27.6,0.7,CU,군고구마,110,77,24.74814815,high demand
2025-02-08,Gyeonggi,CU_J001,21,3000,0,22.8,0.37,CU,군고구마,77,56,24.74814815,low demand
2025-02-09,Gyeonggi,CU_J001,14,2000,0,2.4,2.67,CU,군고구마,56,42,24.74814815,low demand
2025-02-10,Gyeonggi,CU_J001,12,2000,1,20.2,4.56,CU,군고구마,42,110,24.74814815,low demand
2025-02-11,Gyeonggi,CU_J001,15,2500,0,-2.2,1.17,CU,군고구마,110,95,24.74814815,low demand
2025-02-12,Gyeonggi,CU_J001,11,2000,0,11.1,2.73,CU,군고구마,95,84,24.74814815,low demand
2025-02-13,Gyeonggi,CU_J001,14,3000,0,13.4,3.03,CU,군고구마,84,70,24.74814815,low demand
2025-02-14,Gyeonggi,CU_J001,20,3000,0,15.9,0.93,CU,군고구마,70,50,24.74814815,low demand
2025-02-15,Gyeonggi,CU_J001,14,2000,1,7.7,1.23,CU,군고구마,50,36,24.74814815,low demand
2025-02-16,Gyeonggi,CU_J001,35,3000,0,6.7,1.95,CU,군고구마,36,81,24.74814815,high demand
2025-02-17,Gyeonggi,CU_J001,25,3000,0,20.6,0.03,CU,군고구마,81,56,24.74814815,average
2025-02-18,Gyeonggi,CU_J001,36,2000,0,11.3,4.91,CU,군고구마,56,100,24.74814815,high demand
2025-02-19,Gyeonggi,CU_J001,16,3000,0,16.3,1.39,CU,군고구마,100,84,24.74814815,low demand
2025-02-20,Gyeonggi,CU_J001,37,3000,0,12.8,1.48,CU,군고구마,84,47,24.74814815,high demand
2025-02-21,Gyeonggi,CU_J001,27,2000,0,7.8,4.07,CU,군고구마,47,100,24.74814815,average
2025-02-22,Gyeonggi,CU_J001,12,3000,0,7.5,0.72,CU,군고구마,100,88,24.74814815,low demand
2025-02-23,Gyeonggi,CU_J001,39,3000,0,5.7,3.59,CU,군고구마,88,49,24.74814815,high demand
2025-02-24,Gyeonggi,CU_J001,25,3000,0,13.5,1.71,CU,군고구마,49,104,24.74814815,average
2025-02-25,Gyeonggi,CU_J001,38,3000,0,11.5,4.41,CU,군고구마,104,66,24.74814815,high demand
2025-02-26,Gyeonggi,CU_J001,31,3000,0,0.7,4.85,CU,군고구마,66,35,24.74814815,high demand
2025-02-27,Gyeonggi,CU_J001,24,2500,0,21.9,3.47,CU,군고구마,35,91,24.74814815,average
2025-02-28,Gyeonggi,CU_J001,14,3000,0,19.2,0.21,CU,군고구마,91,77,24.74814815,low demand
2025-03-01,Gyeonggi,CU_J001,11,2500,0,-1.2,2.81,CU,군고구마,77,66,24.74814815,low demand
2025-03-02,Gyeonggi,CU_J001,23,3000,0,10.3,3.22,CU,군고구마,66,43,24.74814815,average
2025-03-03,Gyeonggi,CU_J001,34,3000,0,10.9,1.31,CU,군고구마,43,89,24.74814815,high demand
2025-03-04,Gyeonggi,CU_J001,32,3000,1,6.6,2.78,CU,군고구마,89,57,24.74814815,high demand
2025-03-05,Gyeonggi,CU_J001,11,2000,0,13.0,2.15,CU,군고구마,57,46,24.74814815,low demand
2025-03-06,Gyeonggi,CU_J001,38,3000,0,20.4,2.03,CU,군고구마,46,88,24.74814815,high demand
2025-03-07,Gyeonggi,CU_J001,18,2500,0,9.5,4.59,CU,군고구마,88,70,24.74814815,low demand
2025-03-08,Gyeonggi,CU_J001,38,2000,0,2.5,0.05,CU,군고구마,70,32,24.74814815,high demand
2025-03-09,Gyeonggi,CU_J001,33,2000,0,6.1,3.76,CU,군고구마,32,79,24.74814815,high demand
2025-03-10,Gyeonggi,CU_J001,25,3000,1,14.7,4.98,CU,군고구마,79,54,24.74814815,average
2025-03-11,Gyeonggi,CU_J001,12,3000,0,15.7,2.18,CU,군고구마,54,42,24.74814815,low demand
2025-03-12,Gyeonggi,CU_J001,23,3000,0,16.1,2.24,CU,군고구마,42,99,24.74814815,average
2025-03-13,Gyeonggi,CU_J001,20,2500,0,13.3,3.97,CU,군고구마,99,79,24.74814815,low demand
2025-03-14,Gyeonggi,CU_J001,34,2500,0,19.3,1.8,CU,군고구마,79,45,24.74814815,high demand
2025-03-15,Gyeonggi,CU_J001,20,2000,0,-5.8,2.32,CU,군고구마,45,105,24.74814815,low demand
2025-03-16,Gyeonggi,CU_J001,31,2500,0,0.4,2.66,CU,군고구마,105,74,24.74814815,high demand
2025-03-17,Gyeonggi,CU_J001,15,3000,0,1.9,4.93,CU,군고구마,74,59,24.74814815,low demand
2025-03-18,Gyeonggi,CU_J001,23,3000,1,9.0,4.73,CU,군고구마,59,36,24.74814815,average
2025-03-19,Gyeonggi,CU_J001,11,2500,0,14.3,4.79,CU,군고구마,36,105,24.74814815,low demand
2025-03-20,Gyeonggi,CU_J001,14,2500,1,0.7,4.65,CU,군고구마,105,91,24.74814815,low demand
2025-03-21,Gyeonggi,CU_J001,30,2000,0,7.9,2.82,CU,군고구마,91,61,24.74814815,high demand
2025-03-22,Gyeonggi,CU_J001,33,2500,1,6.2,1.56,CU,군고구마,61,108,24.74814815,high demand
2025-03-23,Gyeonggi,CU_J001,38,3000,1,4.4,2.4,CU,군고구마,108,70,24.74814815,high demand
2025-03-24,Gyeonggi,CU_J001,27,2500,0,10.5,4.29,CU,군고구마,70,43,24.74814815,average
2025-03-25,Gyeonggi,CU_J001,21,2000,0,12.5,1.0,CU,군고구마,43,102,24.74814815,low demand
2025-03-26,Gyeonggi,CU_J001,31,3000,0,24.7,3.7,CU,군고구마,102,71,24.74814815,high demand
2025-03-27,Gyeonggi,CU_J001,23,2500,0,15.5,4.67,CU,군고구마,71,48,24.74814815,average
2025-03-28,Gyeonggi,CU_J001,23,3000,1,1.2,4.58,CU,군고구마,48,105,24.74814815,average
2025-03-29,Gyeonggi,CU_J001,17,2500,1,14.8,2.98,CU,군고구마,105,88,24.74814815,low demand
2025-03-30,Gyeonggi,CU_J001,24,2000,0,13.0,4.2,CU,군고구마,88,64,24.74814815,average
2025-03-31,Gyeonggi,CU_J001,21,3000,0,7.1,1.92,CU,군고구마,64,43,24.74814815,low demand
2025-04-01,Gyeonggi,CU_J001,15,2500,0,5.4,0.87,CU,군고구마,43,108,24.74814815,low demand
2025-04-02,Gyeonggi,CU_J001,18,2000,0,12.3,4.13,CU,군고구마,108,90,24.74814815,low demand
2025-04-03,Gyeonggi,CU_J001,17,3000,0,8.3,0.83,CU,군고구마,90,73,24.74814815,low demand
2025-04-04,Gyeonggi,CU_J001,31,2000,0,-0.6,0.45,CU,군고구마,73,42,24.74814815,high demand
2025-04-05,Gyeonggi,CU_J001,21,2500,0,11.5,0.72,CU,군고구마,42,101,24.74814815,low demand
2025-04-06,Gyeonggi,CU_J001,20,2000,0,12.0,0.96,CU,군고구마,101,81,24.74814815,low demand
2025-04-07,Gyeonggi,CU_J001,31,2500,0,4.5,0.56,CU,군고구마,81,50,24.74814815,high demand
2025-04-08,Gyeonggi,CU_J001,26,2500,0,16.2,0.44,CU,군고구마,50,104,24.74814815,average
2025-04-09,Gyeonggi,CU_J001,26,3000,0,14.3,0.82,CU,군고구마,104,78,24.74814815,average
2025-04-10,Gyeonggi,CU_J001,35,2000,0,-8.9,1.84,CU,군고구마,78,43,24.74814815,high demand
2025-04-11,Gyeonggi,CU_J001,11,2000,0,0.6,1.77,CU,군고구마,43,32,24.74814815,low demand
2025-04-12,Gyeonggi,CU_J001,20,2000,0,6.5,1.74,CU,군고구마,32,92,24.74814815,low demand
2025-04-13,Gyeonggi,CU_J001,15,2000,0,9.0,2.03,CU,군고구마,92,77,24.74814815,low demand
2025-04-14,Gyeonggi,CU_J001,14,2500,0,13.6,3.32,CU,군고구마,77,63,24.74814815,low demand
2025-04-15,Gyeonggi,CU_J001,11,2500,0,1.7,1.28,CU,군고구마,63,52,24.74814815,low demand
2025-04-16,Gyeonggi,CU_J001,35,3000,0,14.0,3.79,CU,군고구마,52,97,24.74814815,high demand
2025-04-17,Gyeonggi,CU_J001,18,3000,0,13.0,3.36,CU,군고구마,97,79,24.74814815,low demand
2025-04-18,Gyeonggi,CU_J001,10,2000,0,27.2,1.02,CU,군고구마,79,69,24.74814815,low demand
2025-04-19,Gyeonggi,CU_J001,23,2500,0,9.5,1.18,CU,군고구마,69,46,24.74814815,average
2025-04-20,Gyeonggi,CU_J001,18,2500,0,4.4,4.84,CU,군고구마,46,108,24.74814815,low demand
2025-04-21,Gyeonggi,CU_J001,17,2000,0,21.6,1.49,CU,군고구마,108,91,24.74814815,low demand
2025-04-22,Gyeonggi,CU_J001,14,2000,0,17.1,4.57,CU,군고구마,91,77,24.74814815,low demand
2025-04-23,Gyeonggi,CU_J001,36,3000,0,12.5,2.14,CU,군고구마,77,41,24.74814815,high demand
2025-04-24,Gyeonggi,CU_J001,11,3000,1,5.6,4.52,CU,군고구마,41,110,24.74814815,low demand
2025-04-25,Gyeonggi,CU_J001,21,2500,0,10.4,4.01,CU,군고구마,110,89,24.74814815,low demand
2025-04-26,Gyeonggi,CU_J001,23,2000,0,28.3,1.4,CU,군고구마,89,66,24.74814815,average
2025-04-27,Gyeonggi,CU_J001,36,3000,1,15.3,2.1,CU,군고구마,66,110,24.74814815,high demand
2025-04-28,Gyeonggi,CU_J001,35,2500,0,12.9,1.56,CU,군고구마,110,75,24.74814815,high demand
2025-04-29,Gyeonggi,CU_J001,10,2500,0,6.9,1.36,CU,군고구마,75,65,24.74814815,low demand
2025-04-30,Gyeonggi,CU_J001,16,2000,0,-0.7,1.64,CU,군고구마,65,49,24.74814815,low demand
2025-05-01,Gyeonggi,CU_J001,32,2500,0,11.6,2.64,CU,군고구마,49,97,24.74814815,high demand
2025-05-02,Gyeonggi,CU_J001,19,3000,0,12.8,2.52,CU,군고구마,97,78,24.74814815,low demand
2025-05-03,Gyeonggi,CU_J001,13,2000,0,14.4,3.43,CU,군고구마,78,65,24.74814815,low demand
2025-05-04,Gyeonggi,CU_J001,35,2500,0,17.1,2.04,CU,군고구마,65,110,24.74814815,high demand
2025-05-05,Gyeonggi,CU_J001,11,2500,0,7.6,3.66,CU,군고구마,110,99,24.74814815,low demand
2025-05-06,Gyeonggi,CU_J001,12,2500,0,14.2,1.08,CU,군고구마,99,87,24.74814815,low demand
2025-05-07,Gyeonggi,CU_J001,23,3000,0,9.4,1.95,CU,군고구마,87,64,24.74814815,average
2025-05-08,Gyeonggi,CU_J001,21,2000,0,7.3,2.94,CU,군고구마,64,43,24.74814815,low demand
2025-05-09,Gyeonggi,CU_J001,35,3000,1,16.9,3.64,CU,군고구마,43,88,24.74814815,high demand
2025-05-10,Gyeonggi,CU_J001,25,3000,0,8.1,2.39,CU,군고구마,88,63,24.74814815,average
2025-05-11,Gyeonggi,CU_J001,31,2500,0,-1.0,0.15,CU,군고구마,63,32,24.74814815,high demand
2025-05-12,Gyeonggi,CU_J001,18,3000,0,11.2,0.2,CU,군고구마,32,94,24.74814815,low demand
2025-05-13,Gyeonggi,CU_J001,23,3000,1,15.0,0.9,CU,군고구마,94,71,24.74814815,average
2025-05-14,Gyeonggi,CU_J001,35,3000,0,23.9,1.49,CU,군고구마,71,36,24.74814815,high demand
2025-05-15,Gyeonggi,CU_J001,13,2000,0,21.0,0.31,CU,군고구마,36,103,24.74814815,low demand
2025-05-16,Gyeonggi,CU_J001,14,2000,0,7.8,0.75,CU,군고구마,103,89,24.74814815,low demand
2025-05-17,Gyeonggi,CU_J001,13,2500,0,14.7,0.09,CU,군고구마,89,76,24.74814815,low demand
2025-05-18,Gyeonggi,CU_J001,31,2500,0,22.0,0.88,CU,군고구마,76,45,24.74814815,high demand
2025-05-19,Gyeonggi,CU_J001,28,2000,0,13.0,0.93,CU,군고구마,45,97,24.74814815,high demand
2025-05-20,Gyeonggi,CU_J001,19,2500,0,15.6,0.56,CU,군고구마,97,78,24.74814815,low demand
2025-05-21,Gyeonggi,CU_J001,38,2500,0,17.3,4.38,CU,군고구마,78,40,24.74814815,high demand
2025-05-22,Gyeonggi,CU_J001,29,3000,0,9.3,0.13,CU,군고구마,40,91,24.74814815,high demand
2025-05-23,Gyeonggi,CU_J001,16,3000,0,9.6,2.74,CU,군고구마,91,75,24.74814815,low demand
2025-05-24,Gyeonggi,CU_J001,27,2500,0,23.5,1.75,CU,군고구마,75,48,24.74814815,average
2025-05-25,Gyeonggi,CU_J001,38,3000,0,20.2,2.04,CU,군고구마,48,90,24.74814815,high demand
2025-05-26,Gyeonggi,CU_J001,35,3000,0,2.4,3.03,CU,군고구마,90,55,24.74814815,high demand
2025-05-27,Gyeonggi,CU_J001,24,2000,0,3.6,1.03,CU,군고구마,55,31,24.74814815,average
2025-05-28,Gyeonggi,CU_J001,31,2000,0,7.9,0.91,CU,군고구마,31,80,24.74814815,high demand
2025-05-29,Gyeonggi,CU_J001,20,2000,0,20.2,1.32,CU,군고구마,80,60,24.74814815,low demand
2025-05-30,Gyeonggi,CU_J001,22,2000,1,1.3,4.69,CU,군고구마,60,38,24.74814815,low demand
2025-05-31,Gyeonggi,CU_J001,26,2000,0,11.6,4.1,CU,군고구마,38,92,24.74814815,average
2025-06-01,Gyeonggi,CU_J001,16,2500,0,11.4,2.25,CU,군고구마,92,76,24.74814815,low demand
2025-06-02,Gyeonggi,CU_J001,12,2500,0,19.1,4.75,CU,군고구마,76,64,24.74814815,low demand
2025-06-03,Gyeonggi,CU_J001,19,2000,1,12.7,2.16,CU,군고구마,64,45,24.74814815,low demand
2025-06-04,Gyeonggi,CU_J001,30,2000,0,5.0,1.05,CU,군고구마,45,95,24.74814815,high demand
2025-06-05,Gyeonggi,CU_J001,31,2000,0,6.3,4.45,CU,군고구마,95,64,24.74814815,high demand
2025-06-06,Gyeonggi,CU_J001,10,2500,0,-3.2,2.73,CU,군고구마,64,54,24.74814815,low demand
2025-06-07,Gyeonggi,CU_J001,10,3000,0,18.3,1.64,CU,군고구마,54,44,24.74814815,low demand
2025-06-08,Gyeonggi,CU_J001,21,2500,0,14.5,1.33,CU,군고구마,44,103,24.74814815,low demand
2025-06-09,Gyeonggi,CU_J001,23,3000,0,12.4,1.56,CU,군고구마,103,80,24.74814815,average
2025-06-10,Gyeonggi,CU_J001,22,2000,1,7.2,4.29,CU,군고구마,80,58,24.74814815,low demand
2025-06-11,Gyeonggi,CU_J001,33,2000,0,0.4,3.55,CU,군고구마,58,105,24.74814815,high demand
2025-06-12,Gyeonggi,CU_J001,28,2500,0,7.4,2.82,CU,군고구마,105,77,24.74814815,high demand
2025-06-13,Gyeonggi,CU_J001,25,3000,0,14.4,4.45,CU,군고구마,77,52,24.74814815,average
2025-06-14,Gyeonggi,CU_J001,35,2000,0,8.6,3.33,CU,군고구마,52,97,24.74814815,high demand
2025-06-15,Gyeonggi,CU_J001,22,2000,0,14.0,1.56,CU,군고구마,97,75,24.74814815,low demand
2025-06-16,Gyeonggi,CU_J001,26,2500,0,15.6,1.53,CU,군고구마,75,49,24.74814815,average
2025-06-17,Gyeonggi,CU_J001,33,3000,0,3.9,4.22,CU,군고구마,49,96,24.74814815,high demand
2025-06-18,Gyeonggi,CU_J001,12,3000,0,-1.6,4.4,CU,군고구마,96,84,24.74814815,low demand
2025-06-19,Gyeonggi,CU_J001,29,2500,0,12.5,4.4,CU,군고구마,84,55,24.74814815,high demand
2025-06-20,Gyeonggi,CU_J001,36,2000,1,10.8,4.66,CU,군고구마,55,99,24.74814815,high demand
2025-06-21,Gyeonggi,CU_J001,32,3000,0,19.2,2.85,CU,군고구마,99,67,24.74814815,high demand
2025-06-22,Gyeonggi,CU_J001,13,2000,0,12.8,2.09,CU,군고구마,67,54,24.74814815,low demand
2025-06-23,Gyeonggi,CU_J001,19,2000,1,18.2,4.56,CU,군고구마,54,35,24.74814815,low demand
2025-06-24,Gyeonggi,CU_J001,37,2500,0,8.6,1.69,CU,군고구마,35,78,24.74814815,high demand
2025-06-25,Gyeonggi,CU_J001,32,2000,0,10.2,0.73,CU,군고구마,78,46,24.74814815,high demand
2025-06-26,Gyeonggi,CU_J001,29,2500,0,2.8,2.69,CU,군고구마,46,97,24.74814815,high demand
2025-06-27,Gyeonggi,CU_J001,39,3000,0,4.5,3.27,CU,군고구마,97,58,24.74814815,high demand
2024-10-01,Gyeonggi,GS25_J001,19,3000,1,11.3,2.68,GS25,군고구마,100,81,25.00740741,low demand
2024-10-02,Gyeonggi,GS25_J001,27,2500,0,14.5,3.77,GS25,군고구마,81,54,25.00740741,average
2024-10-03,Gyeonggi,GS25_J001,24,2000,0,5.8,3.92,GS25,군고구마,54,110,25.00740741,average
2024-10-04,Gyeonggi,GS25_J001,34,3000,0,22.5,3.32,GS25,군고구마,110,76,25.00740741,high demand
