날짜,지역,상품아이디,일일판매량,가격,프로모션,온도,강수량,브랜드,상품이름,재고,재고--,판매량,수요
2025-02-01,Gyeonggi,7ELEVEN_S001,12,2000,0,21.1,2.04,7ELEVEN,감자칩,99,87,15.81851852,low demand
2025-02-02,Gyeonggi,7ELEVEN_S001,19,2000,0,16.4,1.65,7ELEVEN,감자칩,87,68,15.81851852,high demand
2025-02-03,Gyeonggi,7ELEVEN_S001,17,2000,0,16.3,1.71,7ELEVEN,감자칩,68,51,15.81851852,average
2025-02-04,Gyeonggi,7ELEVEN_S001,13,2000,0,16.2,0.28,7ELEVEN,감자칩,51,38,15.81851852,low demand
2025-02-05,Gyeonggi,7ELEVEN_S001,12,2000,0,17.6,1.53,7ELEVEN,감자칩,38,106,15.81851852,low demand
2025-02-06,Gyeonggi,7ELEVEN_S001,15,2000,0,19.4,0.36,7ELEVEN,감자칩,106,91,15.81851852,average
2025-02-07,Gyeonggi,7ELEVEN_S001,17,1800,1,15.1,0.67,7ELEVEN,감자칩,91,74,15.81851852,average
2025-02-08,Gyeonggi,7ELEVEN_S001,21,2000,0,15.4,0.68,7ELEVEN,감자칩,74,53,15.81851852,high demand
2025-02-09,Gyeonggi,7ELEVEN_S001,11,2000,0,16.0,0.79,7ELEVEN,감자칩,53,42,15.81851852,low demand
2025-02-10,Gyeonggi,7ELEVEN_S001,16,2000,0,17.4,1.61,7ELEVEN,감자칩,42,106,15.81851852,average
2025-02-11,Gyeonggi,7ELEVEN_S001,19,2000,0,17.2,1.53,7ELEVEN,감자칩,106,87,15.81851852,high demand
2025-02-12,Gyeonggi,7ELEVEN_S001,15,2000,0,20.3,0.0,7ELEVEN,감자칩,87,72,15.81851852,average
2025-02-13,Gyeonggi,7ELEVEN_S001,14,2000,0,18.1,2.02,7ELEVEN,감자칩,72,58,15.81851852,low demand
2025-02-14,Gyeonggi,7ELEVEN_S001,13,2000,0,16.2,1.19,7ELEVEN,감자칩,58,45,15.81851852,low demand
2025-02-15,Gyeonggi,7ELEVEN_S001,16,2000,0,20.4,1.4,7ELEVEN,감자칩,45,109,15.81851852,average
2025-02-16,Gyeonggi,7ELEVEN_S001,14,1700,1,22.4,0.63,7ELEVEN,감자칩,109,95,15.81851852,low demand
2025-02-17,Gyeonggi,7ELEVEN_S001,15,1900,1,20.1,1.12,7ELEVEN,감자칩,95,80,15.81851852,average
2025-02-18,Gyeonggi,7ELEVEN_S001,16,2000,0,18.7,0.44,7ELEVEN,감자칩,80,64,15.81851852,average
2025-02-19,Gyeonggi,7ELEVEN_S001,21,2000,0,18.4,2.39,7ELEVEN,감자칩,64,43,15.81851852,high demand
2025-02-20,Gyeonggi,7ELEVEN_S001,12,2000,0,24.8,0.59,7ELEVEN,감자칩,43,31,15.81851852,low demand
2025-02-21,Gyeonggi,7ELEVEN_S001,17,2000,0,19.3,0.21,7ELEVEN,감자칩,31,94,15.81851852,average
2025-02-22,Gyeonggi,7ELEVEN_S001,12,2000,0,20.0,0.68,7ELEVEN,감자칩,94,82,15.81851852,low demand
2025-02-23,Gyeonggi,7ELEVEN_S001,26,2000,0,19.7,0.32,7ELEVEN,감자칩,82,56,15.81851852,high demand
2025-02-24,Gyeonggi,7ELEVEN_S001,13,2000,0,20.1,1.17,7ELEVEN,감자칩,56,43,15.81851852,low demand
2025-02-25,Gyeonggi,7ELEVEN_S001,17,2000,0,13.4,2.13,7ELEVEN,감자칩,43,106,15.81851852,average
2025-02-26,Gyeonggi,7ELEVEN_S001,17,2000,0,20.6,0.95,7ELEVEN,감자칩,106,89,15.81851852,average
2025-02-27,Gyeonggi,7ELEVEN_S001,12,2000,0,22.3,0.81,7ELEVEN,감자칩,89,77,15.81851852,low demand
2025-02-28,Gyeonggi,7ELEVEN_S001,12,2000,0,18.9,1.66,7ELEVEN,감자칩,77,65,15.81851852,low demand
2025-03-01,Gyeonggi,7ELEVEN_S001,17,2000,0,24.6,0.53,7ELEVEN,감자칩,65,48,15.81851852,average
2025-03-02,Gyeonggi,7ELEVEN_S001,13,2000,0,20.4,0.9,7ELEVEN,감자칩,48,35,15.81851852,low demand
2025-03-03,Gyeonggi,7ELEVEN_S001,6,2000,0,19.6,1.6,7ELEVEN,감자칩,35,109,15.81851852,low demand
2025-03-04,Gyeonggi,7ELEVEN_S001,17,2000,0,22.5,0.36,7ELEVEN,감자칩,109,92,15.81851852,average
2025-03-05,Gyeonggi,7ELEVEN_S001,15,1900,1,21.3,1.13,7ELEVEN,감자칩,92,77,15.81851852,average
2025-03-06,Gyeonggi,7ELEVEN_S001,21,2000,0,20.0,0.71,7ELEVEN,감자칩,77,56,15.81851852,high demand
2025-03-07,Gyeonggi,7ELEVEN_S001,31,1700,1,19.1,0.89,7ELEVEN,감자칩,56,105,15.81851852,high demand
2025-03-08,Gyeonggi,7ELEVEN_S001,14,2000,0,22.9,1.87,7ELEVEN,감자칩,105,91,15.81851852,low demand
2025-03-09,Gyeonggi,7ELEVEN_S001,13,2000,0,24.2,0.83,7ELEVEN,감자칩,91,78,15.81851852,low demand
2025-03-10,Gyeonggi,7ELEVEN_S001,12,2000,0,21.5,0.0,7ELEVEN,감자칩,78,66,15.81851852,low demand
2025-03-11,Gyeonggi,7ELEVEN_S001,18,2000,0,25.2,0.0,7ELEVEN,감자칩,66,48,15.81851852,high demand
2025-03-12,Gyeonggi,7ELEVEN_S001,14,2000,0,19.6,1.24,7ELEVEN,감자칩,48,34,15.81851852,low demand
2025-03-13,Gyeonggi,7ELEVEN_S001,17,2000,0,24.0,1.52,7ELEVEN,감자칩,34,97,15.81851852,average
2025-03-14,Gyeonggi,7ELEVEN_S001,18,2000,0,21.6,0.0,7ELEVEN,감자칩,97,79,15.81851852,high demand
2025-03-15,Gyeonggi,7ELEVEN_S001,13,2000,0,23.1,1.21,7ELEVEN,감자칩,79,66,15.81851852,low demand
2025-03-16,Gyeonggi,7ELEVEN_S001,12,2000,0,24.0,0.13,7ELEVEN,감자칩,66,54,15.81851852,low demand
2025-03-17,Gyeonggi,7ELEVEN_S001,16,2000,0,23.1,1.32,7ELEVEN,감자칩,54,38,15.81851852,average
2025-03-18,Gyeonggi,7ELEVEN_S001,17,2000,0,22.6,1.95,7ELEVEN,감자칩,38,101,15.81851852,average
2025-03-19,Gyeonggi,7ELEVEN_S001,11,1700,1,22.0,0.12,7ELEVEN,감자칩,101,90,15.81851852,low demand
2025-03-20,Gyeonggi,7ELEVEN_S001,22,1700,1,23.8,1.73,7ELEVEN,감자칩,90,68,15.81851852,high demand
2025-03-21,Gyeonggi,7ELEVEN_S001,25,1800,1,21.4,1.25,7ELEVEN,감자칩,68,43,15.81851852,high demand
2025-03-22,Gyeonggi,7ELEVEN_S001,14,2000,0,26.8,2.07,7ELEVEN,감자칩,43,109,15.81851852,low demand
2025-03-23,Gyeonggi,7ELEVEN_S001,17,2000,0,21.4,1.27,7ELEVEN,감자칩,109,92,15.81851852,average
2025-03-24,Gyeonggi,7ELEVEN_S001,14,2000,0,20.9,0.46,7ELEVEN,감자칩,92,78,15.81851852,low demand
2025-03-25,Gyeonggi,7ELEVEN_S001,11,2000,0,23.7,1.15,7ELEVEN,감자칩,78,67,15.81851852,low demand
2025-03-26,Gyeonggi,7ELEVEN_S001,21,2000,0,22.3,1.18,7ELEVEN,감자칩,67,46,15.81851852,high demand
2025-03-27,Gyeonggi,7ELEVEN_S001,11,2000,0,23.6,1.27,7ELEVEN,감자칩,46,35,15.81851852,low demand
2025-03-28,Gyeonggi,7ELEVEN_S001,16,2000,0,23.7,1.61,7ELEVEN,감자칩,35,99,15.81851852,average
2025-03-29,Gyeonggi,7ELEVEN_S001,16,2000,0,21.0,0.95,7ELEVEN,감자칩,99,83,15.81851852,average
2025-03-30,Gyeonggi,7ELEVEN_S001,13,2000,0,22.5,0.55,7ELEVEN,감자칩,83,70,15.81851852,low demand
2025-03-31,Gyeonggi,7ELEVEN_S001,14,2000,0,23.2,1.29,7ELEVEN,감자칩,70,56,15.81851852,low demand
2025-04-01,Gyeonggi,7ELEVEN_S001,13,2000,0,23.7,0.42,7ELEVEN,감자칩,56,43,15.81851852,low demand
2025-04-02,Gyeonggi,7ELEVEN_S001,16,2000,0,25.7,0.0,7ELEVEN,감자칩,43,107,15.81851852,average
2025-04-03,Gyeonggi,7ELEVEN_S001,14,2000,0,17.9,0.0,7ELEVEN,감자칩,107,93,15.81851852,low demand
2025-04-04,Gyeonggi,7ELEVEN_S001,16,2000,0,23.5,0.66,7ELEVEN,감자칩,93,77,15.81851852,average
2025-04-05,Gyeonggi,7ELEVEN_S001,14,2000,0,24.5,0.95,7ELEVEN,감자칩,77,63,15.81851852,low demand
2025-04-06,Gyeonggi,7ELEVEN_S001,14,2000,0,21.5,1.76,7ELEVEN,감자칩,63,49,15.81851852,low demand
2025-04-07,Gyeonggi,7ELEVEN_S001,11,2000,0,25.5,1.45,7ELEVEN,감자칩,49,38,15.81851852,low demand
2025-04-08,Gyeonggi,7ELEVEN_S001,23,2000,0,24.8,1.62,7ELEVEN,감자칩,38,95,15.81851852,high demand
2025-04-09,Gyeonggi,7ELEVEN_S001,15,2000,0,23.5,1.47,7ELEVEN,감자칩,95,80,15.81851852,average
2025-04-10,Gyeonggi,7ELEVEN_S001,17,2000,0,24.2,1.03,7ELEVEN,감자칩,80,63,15.81851852,average
2025-04-11,Gyeonggi,7ELEVEN_S001,17,2000,0,19.7,1.51,7ELEVEN,감자칩,63,46,15.81851852,average
2025-04-12,Gyeonggi,7ELEVEN_S001,23,2000,0,20.8,0.76,7ELEVEN,감자칩,46,103,15.81851852,high demand
2025-04-13,Gyeonggi,7ELEVEN_S001,21,2000,0,20.0,1.15,7ELEVEN,감자칩,103,82,15.81851852,high demand
2025-04-14,Gyeonggi,7ELEVEN_S001,20,2000,0,25.0,0.15,7ELEVEN,감자칩,82,62,15.81851852,high demand
2025-04-15,Gyeonggi,7ELEVEN_S001,18,2000,0,19.1,1.38,7ELEVEN,감자칩,62,44,15.81851852,high demand
2025-04-16,Gyeonggi,7ELEVEN_S001,17,2000,0,24.8,0.85,7ELEVEN,감자칩,44,107,15.81851852,average
2025-04-17,Gyeonggi,7ELEVEN_S001,19,2000,0,22.9,0.46,7ELEVEN,감자칩,107,88,15.81851852,high demand
2025-04-18,Gyeonggi,7ELEVEN_S001,15,2000,0,21.9,0.84,7ELEVEN,감자칩,88,73,15.81851852,average
2025-04-19,Gyeonggi,7ELEVEN_S001,13,2000,0,21.3,1.12,7ELEVEN,감자칩,73,60,15.81851852,low demand
2025-04-20,Gyeonggi,7ELEVEN_S001,18,2000,0,27.3,0.24,7ELEVEN,감자칩,60,42,15.81851852,high demand
2025-04-21,Gyeonggi,7ELEVEN_S001,15,2000,0,25.4,0.45,7ELEVEN,감자칩,42,107,15.81851852,average
2025-04-22,Gyeonggi,7ELEVEN_S001,12,2000,0,18.2,1.45,7ELEVEN,감자칩,107,95,15.81851852,low demand
2025-04-23,Gyeonggi,7ELEVEN_S001,7,2000,0,24.8,1.25,7ELEVEN,감자칩,95,88,15.81851852,low demand
2025-04-24,Gyeonggi,7ELEVEN_S001,14,2000,0,18.9,0.0,7ELEVEN,감자칩,88,74,15.81851852,low demand
2025-04-25,Gyeonggi,7ELEVEN_S001,23,1700,1,22.9,0.89,7ELEVEN,감자칩,74,51,15.81851852,high demand
2025-04-26,Gyeonggi,7ELEVEN_S001,21,1800,1,22.8,0.18,7ELEVEN,감자칩,51,110,15.81851852,high demand
2025-04-27,Gyeonggi,7ELEVEN_S001,8,2000,0,19.6,0.83,7ELEVEN,감자칩,110,102,15.81851852,low demand
2025-04-28,Gyeonggi,7ELEVEN_S001,13,2000,0,18.7,1.35,7ELEVEN,감자칩,102,89,15.81851852,low demand
2025-04-29,Gyeonggi,7ELEVEN_S001,27,1900,1,19.9,0.57,7ELEVEN,감자칩,89,62,15.81851852,high demand
2025-04-30,Gyeonggi,7ELEVEN_S001,17,2000,0,22.7,1.37,7ELEVEN,감자칩,62,45,15.81851852,average
2025-05-01,Gyeonggi,7ELEVEN_S001,18,2000,0,21.3,1.77,7ELEVEN,감자칩,45,107,15.81851852,high demand
2025-05-02,Gyeonggi,7ELEVEN_S001,26,1900,1,21.0,1.11,7ELEVEN,감자칩,107,81,15.81851852,high demand
2025-05-03,Gyeonggi,7ELEVEN_S001,15,2000,0,23.1,2.37,7ELEVEN,감자칩,81,66,15.81851852,average
2025-05-04,Gyeonggi,7ELEVEN_S001,12,2000,0,22.6,1.95,7ELEVEN,감자칩,66,54,15.81851852,low demand
2025-05-05,Gyeonggi,7ELEVEN_S001,17,2000,0,18.5,0.82,7ELEVEN,감자칩,54,37,15.81851852,average
2025-05-06,Gyeonggi,7ELEVEN_S001,21,1800,1,19.0,0.0,7ELEVEN,감자칩,37,96,15.81851852,high demand
2025-05-07,Gyeonggi,7ELEVEN_S001,18,2000,0,19.9,0.14,7ELEVEN,감자칩,96,78,15.81851852,high demand
2025-05-08,Gyeonggi,7ELEVEN_S001,13,2000,0,21.4,0.42,7ELEVEN,감자칩,78,65,15.81851852,low demand
2025-05-09,Gyeonggi,7ELEVEN_S001,12,2000,0,19.2,1.61,7ELEVEN,감자칩,65,53,15.81851852,low demand
2025-05-10,Gyeonggi,7ELEVEN_S001,16,2000,0,17.1,1.84,7ELEVEN,감자칩,53,37,15.81851852,average
2025-05-11,Gyeonggi,7ELEVEN_S001,15,2000,0,20.6,0.58,7ELEVEN,감자칩,37,102,15.81851852,average
2025-05-12,Gyeonggi,7ELEVEN_S001,5,2000,0,21.2,1.72,7ELEVEN,감자칩,102,97,15.81851852,low demand
2025-05-13,Gyeonggi,7ELEVEN_S001,9,2000,0,22.4,1.33,7ELEVEN,감자칩,97,88,15.81851852,low demand
2025-05-14,Gyeonggi,7ELEVEN_S001,13,2000,0,25.0,0.75,7ELEVEN,감자칩,88,75,15.81851852,low demand
2025-05-15,Gyeonggi,7ELEVEN_S001,11,2000,0,17.8,0.66,7ELEVEN,감자칩,75,64,15.81851852,low demand
2025-05-16,Gyeonggi,7ELEVEN_S001,15,2000,0,18.1,0.58,7ELEVEN,감자칩,64,49,15.81851852,average
2025-05-17,Gyeonggi,7ELEVEN_S001,24,2000,0,17.6,0.56,7ELEVEN,감자칩,49,105,15.81851852,high demand
2025-05-18,Gyeonggi,7ELEVEN_S001,23,2000,0,18.3,1.05,7ELEVEN,감자칩,105,82,15.81851852,high demand
2025-05-19,Gyeonggi,7ELEVEN_S001,19,2000,0,16.4,1.89,7ELEVEN,감자칩,82,63,15.81851852,high demand
2025-05-20,Gyeonggi,7ELEVEN_S001,21,2000,0,21.4,1.89,7ELEVEN,감자칩,63,42,15.81851852,high demand
2025-05-21,Gyeonggi,7ELEVEN_S001,17,2000,0,20.2,1.39,7ELEVEN,감자칩,42,105,15.81851852,average
2025-05-22,Gyeonggi,7ELEVEN_S001,19,2000,0,19.2,1.68,7ELEVEN,감자칩,105,86,15.81851852,high demand
2025-05-23,Gyeonggi,7ELEVEN_S001,17,2000,0,19.0,1.64,7ELEVEN,감자칩,86,69,15.81851852,average
2025-05-24,Gyeonggi,7ELEVEN_S001,19,2000,0,19.4,2.28,7ELEVEN,감자칩,69,50,15.81851852,high demand
2025-05-25,Gyeonggi,7ELEVEN_S001,22,2000,0,19.0,0.05,7ELEVEN,감자칩,50,108,15.81851852,high demand
2025-05-26,Gyeonggi,7ELEVEN_S001,11,2000,0,16.5,0.96,7ELEVEN,감자칩,108,97,15.81851852,low demand
2025-05-27,Gyeonggi,7ELEVEN_S001,15,2000,0,18.4,1.74,7ELEVEN,감자칩,97,82,15.81851852,average
2025-05-28,Gyeonggi,7ELEVEN_S001,13,2000,0,17.5,0.69,7ELEVEN,감자칩,82,69,15.81851852,low demand
2025-05-29,Gyeonggi,7ELEVEN_S001,19,2000,0,15.7,1.52,7ELEVEN,감자칩,69,50,15.81851852,high demand
2025-05-30,Gyeonggi,7ELEVEN_S001,14,2000,0,14.3,2.1,7ELEVEN,감자칩,50,36,15.81851852,low demand
2025-05-31,Gyeonggi,7ELEVEN_S001,17,2000,0,18.0,0.72,7ELEVEN,감자칩,36,99,15.81851852,average
2025-06-01,Gyeonggi,7ELEVEN_S001,15,2000,0,15.0,0.2,7ELEVEN,감자칩,99,84,15.81851852,average
2025-06-02,Gyeonggi,7ELEVEN_S001,7,2000,0,14.3,1.82,7ELEVEN,감자칩,84,77,15.81851852,low demand
2025-06-03,Gyeonggi,7ELEVEN_S001,18,2000,0,17.6,2.21,7ELEVEN,감자칩,77,59,15.81851852,high demand
2025-06-04,Gyeonggi,7ELEVEN_S001,17,2000,0,15.5,2.43,7ELEVEN,감자칩,59,42,15.81851852,average
2025-06-05,Gyeonggi,7ELEVEN_S001,16,2000,0,13.2,1.46,7ELEVEN,감자칩,42,106,15.81851852,average
2025-06-06,Gyeonggi,7ELEVEN_S001,11,2000,0,15.1,1.52,7ELEVEN,감자칩,106,95,15.81851852,low demand
2025-06-07,Gyeonggi,7ELEVEN_S001,20,2000,0,15.4,1.85,7ELEVEN,감자칩,95,75,15.81851852,high demand
2025-06-08,Gyeonggi,7ELEVEN_S001,23,2000,0,15.9,1.45,7ELEVEN,감자칩,75,52,15.81851852,high demand
2025-06-09,Gyeonggi,7ELEVEN_S001,12,2000,0,14.6,1.1,7ELEVEN,감자칩,52,40,15.81851852,low demand
2025-06-10,Gyeonggi,7ELEVEN_S001,11,2000,0,13.1,2.18,7ELEVEN,감자칩,40,109,15.81851852,low demand
2025-06-11,Gyeonggi,7ELEVEN_S001,15,2000,0,14.4,1.57,7ELEVEN,감자칩,109,94,15.81851852,average
2025-06-12,Gyeonggi,7ELEVEN_S001,12,2000,0,14.9,1.32,7ELEVEN,감자칩,94,82,15.81851852,low demand
2025-06-13,Gyeonggi,7ELEVEN_S001,14,2000,0,10.5,1.69,7ELEVEN,감자칩,82,68,15.81851852,low demand
2025-06-14,Gyeonggi,7ELEVEN_S001,19,2000,0,17.0,1.41,7ELEVEN,감자칩,68,49,15.81851852,high demand
2025-06-15,Gyeonggi,7ELEVEN_S001,23,1700,1,11.6,1.69,7ELEVEN,감자칩,49,106,15.81851852,high demand
2025-06-16,Gyeonggi,7ELEVEN_S001,14,2000,0,14.8,1.47,7ELEVEN,감자칩,106,92,15.81851852,low demand
2025-06-17,Gyeonggi,7ELEVEN_S001,10,2000,0,16.9,1.35,7ELEVEN,감자칩,92,82,15.81851852,low demand
2025-06-18,Gyeonggi,7ELEVEN_S001,9,2000,0,12.3,1.79,7ELEVEN,감자칩,82,73,15.81851852,low demand
2025-06-19,Gyeonggi,7ELEVEN_S001,20,2000,0,8.7,1.17,7ELEVEN,감자칩,73,53,15.81851852,high demand
2025-06-20,Gyeonggi,7ELEVEN_S001,14,2000,0,10.7,1.97,7ELEVEN,감자칩,53,39,15.81851852,low demand
2025-06-21,Gyeonggi,7ELEVEN_S001,20,2000,0,16.3,1.8,7ELEVEN,감자칩,39,99,15.81851852,high demand
2025-06-22,Gyeonggi,7ELEVEN_S001,23,2000,0,12.4,2.2,7ELEVEN,감자칩,99,76,15.81851852,high demand
2025-06-23,Gyeonggi,7ELEVEN_S001,16,2000,0,11.2,2.29,7ELEVEN,감자칩,76,60,15.81851852,average
2025-06-24,Gyeonggi,7ELEVEN_S001,14,2000,0,15.6,1.13,7ELEVEN,감자칩,60,46,15.81851852,low demand
2025-06-25,Gyeonggi,7ELEVEN_S001,15,2000,0,10.9,1.84,7ELEVEN,감자칩,46,31,15.81851852,average
2025-06-26,Gyeonggi,7ELEVEN_S001,20,2000,0,12.1,2.78,7ELEVEN,감자칩,31,91,15.81851852,high demand
2025-06-27,Gyeonggi,7ELEVEN_S001,22,2000,0,12.9,2.71,7ELEVEN,감자칩,91,69,15.81851852,high demand
2024-10-01,Gyeonggi,7ELEVEN_S002,19,2000,0,-5.9,0.92,7ELEVEN,초코바,100,81,15.85925926,high demand
2024-10-02,Gyeonggi,7ELEVEN_S002,10,2000,0,-1.2,1.06,7ELEVEN,초코바,81,71,15.85925926,low demand
2024-10-03,Gyeonggi,7ELEVEN_S002,25,2000,0,-3.1,1.45,7ELEVEN,초코바,71,46,15.85925926,high demand
2024-10-04,Gyeonggi,7ELEVEN_S002,18,2000,0,-0.9,0.65,7ELEVEN,초코바,46,108,15.85925926,high demand
2024-10-05,Gyeonggi,7ELEVEN_S002,23,2000,0,0.5,0.0,7ELEVEN,초코바,108,85,15.85925926,high demand
2024-10-06,Gyeonggi,7ELEVEN_S002,18,2000,0,-3.4,1.43,7ELEVEN,초코바,85,67,15.85925926,high demand
2024-10-07,Gyeonggi,7ELEVEN_S002,16,2000,0,1.8,1.04,7ELEVEN,초코바,67,51,15.85925926,average
2024-10-08,Gyeonggi,7ELEVEN_S002,22,2000,0,-1.2,0.25,7ELEVEN,초코바,51,109,15.85925926,high demand
2024-10-09,Gyeonggi,7ELEVEN_S002,11,2000,0,-1.2,0.31,7ELEVEN,초코바,109,98,15.85925926,low demand
2024-10-10,Gyeonggi,7ELEVEN_S002,15,2000,0,-1.7,1.33,7ELEVEN,초코바,98,83,15.85925926,average
2024-10-11,Gyeonggi,7ELEVEN_S002,13,2000,0,-5.3,0.1,7ELEVEN,초코바,83,70,15.85925926,low demand
2024-10-12,Gyeonggi,7ELEVEN_S002,13,2000,0,-4.8,0.86,7ELEVEN,초코바,70,57,15.85925926,low demand
2024-10-13,Gyeonggi,7ELEVEN_S002,14,2000,0,-1.8,2.61,7ELEVEN,초코바,57,43,15.85925926,low demand
2024-10-14,Gyeonggi,7ELEVEN_S002,8,2000,0,-4.4,0.8,7ELEVEN,초코바,43,35,15.85925926,low demand
2024-10-15,Gyeonggi,7ELEVEN_S002,13,2000,0,-2.8,1.76,7ELEVEN,초코바,35,102,15.85925926,low demand
2024-10-16,Gyeonggi,7ELEVEN_S002,17,2000,0,-1.4,1.65,7ELEVEN,초코바,102,85,15.85925926,average
2024-10-17,Gyeonggi,7ELEVEN_S002,13,2000,0,-2.2,1.79,7ELEVEN,초코바,85,72,15.85925926,low demand
2024-10-18,Gyeonggi,7ELEVEN_S002,9,2000,0,-1.7,1.58,7ELEVEN,초코바,72,63,15.85925926,low demand
2024-10-19,Gyeonggi,7ELEVEN_S002,24,1700,1,-1.8,1.11,7ELEVEN,초코바,63,39,15.85925926,high demand
2024-10-20,Gyeonggi,7ELEVEN_S002,17,2000,0,-2.0,0.0,7ELEVEN,초코바,39,102,15.85925926,average
2024-10-21,Gyeonggi,7ELEVEN_S002,18,2000,0,-2.3,0.11,7ELEVEN,초코바,102,84,15.85925926,high demand
2024-10-22,Gyeonggi,7ELEVEN_S002,14,2000,0,0.7,0.07,7ELEVEN,초코바,84,70,15.85925926,low demand
2024-10-23,Gyeonggi,7ELEVEN_S002,16,2000,0,-3.2,1.87,7ELEVEN,초코바,70,54,15.85925926,average
2024-10-24,Gyeonggi,7ELEVEN_S002,15,2000,0,-6.2,1.82,7ELEVEN,초코바,54,39,15.85925926,average
2024-10-25,Gyeonggi,7ELEVEN_S002,15,2000,0,-1.8,2.03,7ELEVEN,초코바,39,104,15.85925926,average
2024-10-26,Gyeonggi,7ELEVEN_S002,16,1900,1,-5.4,1.98,7ELEVEN,초코바,104,88,15.85925926,average
2024-10-27,Gyeonggi,7ELEVEN_S002,20,2000,0,-1.5,1.35,7ELEVEN,초코바,88,68,15.85925926,high demand
2024-10-28,Gyeonggi,7ELEVEN_S002,16,2000,0,-1.4,2.21,7ELEVEN,초코바,68,52,15.85925926,average
2024-10-29,Gyeonggi,7ELEVEN_S002,17,2000,0,-5.5,3.12,7ELEVEN,초코바,52,35,15.85925926,average
2024-10-30,Gyeonggi,7ELEVEN_S002,14,2000,0,-1.8,0.93,7ELEVEN,초코바,35,101,15.85925926,low demand
2024-10-31,Gyeonggi,7ELEVEN_S002,12,2000,0,-0.3,0.43,7ELEVEN,초코바,101,89,15.85925926,low demand
2024-11-01,Gyeonggi,7ELEVEN_S002,18,2000,0,-3.6,1.37,7ELEVEN,초코바,89,71,15.85925926,high demand
2024-11-02,Gyeonggi,7ELEVEN_S002,24,2000,0,-2.8,0.26,7ELEVEN,초코바,71,47,15.85925926,high demand
2024-11-03,Gyeonggi,7ELEVEN_S002,16,2000,0,2.2,0.0,7ELEVEN,초코바,47,31,15.85925926,average
2024-11-04,Gyeonggi,7ELEVEN_S002,20,2000,0,1.9,0.97,7ELEVEN,초코바,31,91,15.85925926,high demand
2024-11-05,Gyeonggi,7ELEVEN_S002,17,2000,0,2.0,2.29,7ELEVEN,초코바,91,74,15.85925926,average
2024-11-06,Gyeonggi,7ELEVEN_S002,18,2000,0,-2.8,0.69,7ELEVEN,초코바,74,56,15.85925926,high demand
2024-11-07,Gyeonggi,7ELEVEN_S002,17,2000,0,2.6,0.43,7ELEVEN,초코바,56,39,15.85925926,average
2024-11-08,Gyeonggi,7ELEVEN_S002,17,2000,0,-0.6,1.2,7ELEVEN,초코바,39,102,15.85925926,average
2024-11-09,Gyeonggi,7ELEVEN_S002,15,2000,0,0.1,0.01,7ELEVEN,초코바,102,87,15.85925926,average
2024-11-10,Gyeonggi,7ELEVEN_S002,17,2000,0,-0.3,0.0,7ELEVEN,초코바,87,70,15.85925926,average
2024-11-11,Gyeonggi,7ELEVEN_S002,23,2000,0,-0.1,0.88,7ELEVEN,초코바,70,47,15.85925926,high demand
2024-11-12,Gyeonggi,7ELEVEN_S002,10,2000,0,-1.7,0.31,7ELEVEN,초코바,47,37,15.85925926,low demand
2024-11-13,Gyeonggi,7ELEVEN_S002,11,2000,0,2.5,0.62,7ELEVEN,초코바,37,106,15.85925926,low demand
2024-11-14,Gyeonggi,7ELEVEN_S002,13,2000,0,0.9,0.0,7ELEVEN,초코바,106,93,15.85925926,low demand
2024-11-15,Gyeonggi,7ELEVEN_S002,10,2000,0,-0.5,1.92,7ELEVEN,초코바,93,83,15.85925926,low demand
2024-11-16,Gyeonggi,7ELEVEN_S002,12,2000,0,2.6,1.2,7ELEVEN,초코바,83,71,15.85925926,low demand
2024-11-17,Gyeonggi,7ELEVEN_S002,15,2000,0,-1.4,1.29,7ELEVEN,초코바,71,56,15.85925926,average
2024-11-18,Gyeonggi,7ELEVEN_S002,21,2000,0,1.9,0.0,7ELEVEN,초코바,56,35,15.85925926,high demand
2024-11-19,Gyeonggi,7ELEVEN_S002,29,1800,1,2.7,0.93,7ELEVEN,초코바,35,86,15.85925926,high demand
2024-11-20,Gyeonggi,7ELEVEN_S002,10,2000,0,0.5,0.9,7ELEVEN,초코바,86,76,15.85925926,low demand
2024-11-21,Gyeonggi,7ELEVEN_S002,19,1900,1,-3.5,0.95,7ELEVEN,초코바,76,57,15.85925926,high demand
2024-11-22,Gyeonggi,7ELEVEN_S002,7,2000,0,0.3,1.0,7ELEVEN,초코바,57,50,15.85925926,low demand
2024-11-23,Gyeonggi,7ELEVEN_S002,18,2000,0,3.4,0.0,7ELEVEN,초코바,50,32,15.85925926,high demand
2024-11-24,Gyeonggi,7ELEVEN_S002,16,2000,0,1.9,1.29,7ELEVEN,초코바,32,96,15.85925926,average
2024-11-25,Gyeonggi,7ELEVEN_S002,19,2000,0,0.2,2.5,7ELEVEN,초코바,96,77,15.85925926,high demand
2024-11-26,Gyeonggi,7ELEVEN_S002,25,1700,1,5.1,1.97,7ELEVEN,초코바,77,52,15.85925926,high demand
2024-11-27,Gyeonggi,7ELEVEN_S002,15,2000,0,3.3,0.57,7ELEVEN,초코바,52,37,15.85925926,average
2024-11-28,Gyeonggi,7ELEVEN_S002,19,2000,0,0.2,0.08,7ELEVEN,초코바,37,98,15.85925926,high demand
2024-11-29,Gyeonggi,7ELEVEN_S002,23,2000,0,5.1,1.27,7ELEVEN,초코바,98,75,15.85925926,high demand
