날짜,지역,상품아이디,일일판매량,가격,프로모션,온도,강수량,브랜드,상품이름,재고,재고--,판매량,수요
2024-11-08,Gyeonggi,CU_J002,13,4500,0,32.0,0.59,CU,우산,82,69,24.43333333,low demand
2024-11-09,Gyeonggi,CU_J002,33,4500,0,13.1,0.43,CU,우산,69,36,24.43333333,high demand
2024-11-10,Gyeonggi,CU_J002,26,5000,0,22.3,4.05,CU,우산,36,90,24.43333333,average
2024-11-11,Gyeonggi,CU_J002,14,4000,0,23.3,3.32,CU,우산,90,76,24.43333333,low demand
2024-11-12,Gyeonggi,CU_J002,22,4500,0,15.2,4.88,CU,우산,76,54,24.43333333,average
2024-11-13,Gyeonggi,CU_J002,37,5000,0,16.6,1.69,CU,우산,54,97,24.43333333,high demand
2024-11-14,Gyeonggi,CU_J002,38,4000,0,28.5,4.49,CU,우산,97,59,24.43333333,high demand
2024-11-15,Gyeonggi,CU_J002,24,5000,0,27.2,3.69,CU,우산,59,35,24.43333333,average
2024-11-16,Gyeonggi,CU_J002,16,4000,0,26.7,3.4,CU,우산,35,99,24.43333333,low demand
2024-11-17,Gyeonggi,CU_J002,28,4500,0,25.3,3.69,CU,우산,99,71,24.43333333,high demand
2024-11-18,Gyeonggi,CU_J002,14,5000,1,16.7,3.89,CU,우산,71,57,24.43333333,low demand
2024-11-19,Gyeonggi,CU_J002,23,4500,0,4.3,2.14,CU,우산,57,34,24.43333333,average
2024-11-20,Gyeonggi,CU_J002,21,4000,0,23.7,3.4,CU,우산,34,93,24.43333333,low demand
2024-11-21,Gyeonggi,CU_J002,11,5000,1,23.3,2.08,CU,우산,93,82,24.43333333,low demand
2024-11-22,Gyeonggi,CU_J002,27,4000,0,21.9,4.67,CU,우산,82,55,24.43333333,high demand
2024-11-23,Gyeonggi,CU_J002,39,5000,0,25.7,4.36,CU,우산,55,96,24.43333333,high demand
2024-11-24,Gyeonggi,CU_J002,34,5000,0,15.7,4.71,CU,우산,96,62,24.43333333,high demand
2024-11-25,Gyeonggi,CU_J002,24,4000,0,11.0,2.37,CU,우산,62,38,24.43333333,average
2024-11-26,Gyeonggi,CU_J002,16,4500,0,13.7,2.81,CU,우산,38,102,24.43333333,low demand
2024-11-27,Gyeonggi,CU_J002,27,5000,0,19.3,2.46,CU,우산,102,75,24.43333333,high demand
2024-11-28,Gyeonggi,CU_J002,21,4500,0,6.4,1.49,CU,우산,75,54,24.43333333,low demand
2024-11-29,Gyeonggi,CU_J002,29,4000,0,12.0,4.71,CU,우산,54,105,24.43333333,high demand
2024-11-30,Gyeonggi,CU_J002,21,5000,0,8.5,4.18,CU,우산,105,84,24.43333333,low demand
2024-12-01,Gyeonggi,CU_J002,37,5000,0,19.3,4.95,CU,우산,84,47,24.43333333,high demand
2024-12-02,Gyeonggi,CU_J002,35,4500,0,-3.3,1.46,CU,우산,47,92,24.43333333,high demand
2024-12-03,Gyeonggi,CU_J002,36,5000,1,15.6,2.76,CU,우산,92,56,24.43333333,high demand
2024-12-04,Gyeonggi,CU_J002,38,4500,0,26.1,4.49,CU,우산,56,98,24.43333333,high demand
2024-12-05,Gyeonggi,CU_J002,10,5000,0,25.8,3.23,CU,우산,98,88,24.43333333,low demand
2024-12-06,Gyeonggi,CU_J002,13,5000,0,19.4,1.48,CU,우산,88,75,24.43333333,low demand
2024-12-07,Gyeonggi,CU_J002,19,4000,0,17.1,0.52,CU,우산,75,56,24.43333333,low demand
2024-12-08,Gyeonggi,CU_J002,10,5000,0,20.0,2.57,CU,우산,56,46,24.43333333,low demand
2024-12-09,Gyeonggi,CU_J002,14,4000,0,19.6,0.37,CU,우산,46,32,24.43333333,low demand
2024-12-10,Gyeonggi,CU_J002,39,5000,0,31.7,2.8,CU,우산,32,73,24.43333333,high demand
2024-12-11,Gyeonggi,CU_J002,21,4500,0,14.0,1.66,CU,우산,73,52,24.43333333,low demand
2024-12-12,Gyeonggi,CU_J002,31,4000,0,13.0,3.12,CU,우산,52,101,24.43333333,high demand
2024-12-13,Gyeonggi,CU_J002,29,4500,0,17.3,1.37,CU,우산,101,72,24.43333333,high demand
2024-12-14,Gyeonggi,CU_J002,18,5000,0,21.2,2.08,CU,우산,72,54,24.43333333,low demand
2024-12-15,Gyeonggi,CU_J002,12,4000,0,16.9,3.73,CU,우산,54,42,24.43333333,low demand
2024-12-16,Gyeonggi,CU_J002,10,4000,0,17.2,4.9,CU,우산,42,32,24.43333333,low demand
2024-12-17,Gyeonggi,CU_J002,12,4000,0,14.4,4.1,CU,우산,32,100,24.43333333,low demand
2024-12-18,Gyeonggi,CU_J002,28,4000,0,2.5,2.95,CU,우산,100,72,24.43333333,high demand
2024-12-19,Gyeonggi,CU_J002,34,4500,1,23.9,2.05,CU,우산,72,38,24.43333333,high demand
2024-12-20,Gyeonggi,CU_J002,11,5000,0,19.4,0.11,CU,우산,38,107,24.43333333,low demand
2024-12-21,Gyeonggi,CU_J002,35,5000,0,22.9,2.37,CU,우산,107,72,24.43333333,high demand
2024-12-22,Gyeonggi,CU_J002,15,5000,0,19.2,0.52,CU,우산,72,57,24.43333333,low demand
2024-12-23,Gyeonggi,CU_J002,33,4500,0,16.5,4.0,CU,우산,57,104,24.43333333,high demand
2024-12-24,Gyeonggi,CU_J002,28,4500,0,13.6,2.83,CU,우산,104,76,24.43333333,high demand
2024-12-25,Gyeonggi,CU_J002,15,4000,0,28.7,1.08,CU,우산,76,61,24.43333333,low demand
2024-12-26,Gyeonggi,CU_J002,22,5000,0,22.7,2.56,CU,우산,61,39,24.43333333,average
2024-12-27,Gyeonggi,CU_J002,26,4000,0,30.3,0.16,CU,우산,39,93,24.43333333,average
2024-12-28,Gyeonggi,CU_J002,14,4500,0,11.1,2.39,CU,우산,93,79,24.43333333,low demand
2024-12-29,Gyeonggi,CU_J002,24,4500,0,10.3,0.35,CU,우산,79,55,24.43333333,average
2024-12-30,Gyeonggi,CU_J002,22,4500,0,20.1,3.3,CU,우산,55,33,24.43333333,average
2024-12-31,Gyeonggi,CU_J002,23,5000,0,22.6,1.17,CU,우산,33,90,24.43333333,average
2025-01-01,Gyeonggi,CU_J002,34,5000,1,22.6,3.75,CU,우산,90,56,24.43333333,high demand
2025-01-02,Gyeonggi,CU_J002,22,4500,0,31.8,1.24,CU,우산,56,34,24.43333333,average
2025-01-03,Gyeonggi,CU_J002,29,5000,1,13.1,4.55,CU,우산,34,85,24.43333333,high demand
2025-01-04,Gyeonggi,CU_J002,38,4500,0,5.4,4.79,CU,우산,85,47,24.43333333,high demand
2025-01-05,Gyeonggi,CU_J002,20,4500,0,20.1,3.58,CU,우산,47,107,24.43333333,low demand
2025-01-06,Gyeonggi,CU_J002,21,4000,0,13.5,2.52,CU,우산,107,86,24.43333333,low demand
2025-01-07,Gyeonggi,CU_J002,12,4000,0,16.9,4.5,CU,우산,86,74,24.43333333,low demand
2025-01-08,Gyeonggi,CU_J002,39,5000,0,10.6,4.36,CU,우산,74,35,24.43333333,high demand
2025-01-09,Gyeonggi,CU_J002,21,5000,0,19.6,1.01,CU,우산,35,94,24.43333333,low demand
2025-01-10,Gyeonggi,CU_J002,12,5000,1,26.2,3.73,CU,우산,94,82,24.43333333,low demand
2025-01-11,Gyeonggi,CU_J002,25,4000,0,22.5,0.27,CU,우산,82,57,24.43333333,average
2025-01-12,Gyeonggi,CU_J002,35,4000,0,17.8,3.82,CU,우산,57,102,24.43333333,high demand
2025-01-13,Gyeonggi,CU_J002,23,4000,0,16.7,4.73,CU,우산,102,79,24.43333333,average
2025-01-14,Gyeonggi,CU_J002,19,4500,0,15.0,1.53,CU,우산,79,60,24.43333333,low demand
2025-01-15,Gyeonggi,CU_J002,31,5000,0,31.7,2.55,CU,우산,60,109,24.43333333,high demand
2025-01-16,Gyeonggi,CU_J002,16,4500,0,7.6,4.73,CU,우산,109,93,24.43333333,low demand
2025-01-17,Gyeonggi,CU_J002,17,4000,0,21.3,0.93,CU,우산,93,76,24.43333333,low demand
2025-01-18,Gyeonggi,CU_J002,32,4000,0,17.2,3.13,CU,우산,76,44,24.43333333,high demand
2025-01-19,Gyeonggi,CU_J002,16,4500,0,22.4,4.65,CU,우산,44,108,24.43333333,low demand
2025-01-20,Gyeonggi,CU_J002,20,4000,0,15.0,4.53,CU,우산,108,88,24.43333333,low demand
2025-01-21,Gyeonggi,CU_J002,38,5000,0,29.2,1.9,CU,우산,88,50,24.43333333,high demand
2025-01-22,Gyeonggi,CU_J002,29,5000,0,15.7,3.61,CU,우산,50,101,24.43333333,high demand
2025-01-23,Gyeonggi,CU_J002,15,4500,0,25.2,3.8,CU,우산,101,86,24.43333333,low demand
2025-01-24,Gyeonggi,CU_J002,25,4500,0,11.7,1.63,CU,우산,86,61,24.43333333,average
2025-01-25,Gyeonggi,CU_J002,22,5000,1,12.6,2.24,CU,우산,61,39,24.43333333,average
2025-01-26,Gyeonggi,CU_J002,16,4500,0,12.7,3.09,CU,우산,39,103,24.43333333,low demand
2025-01-27,Gyeonggi,CU_J002,25,4500,0,20.8,3.67,CU,우산,103,78,24.43333333,average
2025-01-28,Gyeonggi,CU_J002,28,5000,0,26.3,2.2,CU,우산,78,50,24.43333333,high demand
2025-01-29,Gyeonggi,CU_J002,12,4500,0,12.9,0.1,CU,우산,50,38,24.43333333,low demand
2025-01-30,Gyeonggi,CU_J002,26,4500,0,8.7,4.0,CU,우산,38,92,24.43333333,average
2025-01-31,Gyeonggi,CU_J002,11,4500,0,15.4,4.69,CU,우산,92,81,24.43333333,low demand
2025-02-01,Gyeonggi,CU_J002,22,4500,0,25.7,2.83,CU,우산,81,59,24.43333333,average
2025-02-02,Gyeonggi,CU_J002,35,4500,0,27.1,2.98,CU,우산,59,104,24.43333333,high demand
2025-02-03,Gyeonggi,CU_J002,18,4500,0,17.6,4.35,CU,우산,104,86,24.43333333,low demand
2025-02-04,Gyeonggi,CU_J002,17,4500,0,16.6,1.62,CU,우산,86,69,24.43333333,low demand
2025-02-05,Gyeonggi,CU_J002,17,4000,0,26.8,3.59,CU,우산,69,52,24.43333333,low demand
2025-02-06,Gyeonggi,CU_J002,28,4000,0,12.2,4.32,CU,우산,52,104,24.43333333,high demand
2025-02-07,Gyeonggi,CU_J002,32,4500,0,19.0,1.52,CU,우산,104,72,24.43333333,high demand
2025-02-08,Gyeonggi,CU_J002,25,4500,0,14.1,1.27,CU,우산,72,47,24.43333333,average
2025-02-09,Gyeonggi,CU_J002,18,4500,0,31.4,4.83,CU,우산,47,109,24.43333333,low demand
2025-02-10,Gyeonggi,CU_J002,29,4000,0,29.3,1.32,CU,우산,109,80,24.43333333,high demand
2025-02-11,Gyeonggi,CU_J002,29,4500,0,20.7,3.44,CU,우산,80,51,24.43333333,high demand
2025-02-12,Gyeonggi,CU_J002,14,4000,0,30.0,1.32,CU,우산,51,37,24.43333333,low demand
2025-02-13,Gyeonggi,CU_J002,27,4000,0,25.1,2.26,CU,우산,37,90,24.43333333,high demand
2025-02-14,Gyeonggi,CU_J002,22,5000,0,22.2,4.34,CU,우산,90,68,24.43333333,average
2025-02-15,Gyeonggi,CU_J002,28,4500,0,35.6,4.42,CU,우산,68,40,24.43333333,high demand
2025-02-16,Gyeonggi,CU_J002,38,4000,0,15.6,4.18,CU,우산,40,82,24.43333333,high demand
2025-02-17,Gyeonggi,CU_J002,22,4000,1,25.2,4.96,CU,우산,82,60,24.43333333,average
2025-02-18,Gyeonggi,CU_J002,14,4500,0,18.5,2.42,CU,우산,60,46,24.43333333,low demand
2025-02-19,Gyeonggi,CU_J002,33,4000,0,16.8,1.67,CU,우산,46,93,24.43333333,high demand
2025-02-20,Gyeonggi,CU_J002,35,4000,1,29.8,0.45,CU,우산,93,58,24.43333333,high demand
2025-02-21,Gyeonggi,CU_J002,39,4000,0,19.0,4.89,CU,우산,58,99,24.43333333,high demand
2025-02-22,Gyeonggi,CU_J002,15,4500,0,15.0,0.55,CU,우산,99,84,24.43333333,low demand
2025-02-23,Gyeonggi,CU_J002,39,5000,0,32.8,3.09,CU,우산,84,45,24.43333333,high demand
2025-02-24,Gyeonggi,CU_J002,31,4500,0,25.3,3.42,CU,우산,45,94,24.43333333,high demand
2025-02-25,Gyeonggi,CU_J002,21,4500,0,10.8,1.68,CU,우산,94,73,24.43333333,low demand
2025-02-26,Gyeonggi,CU_J002,28,4500,0,30.0,3.7,CU,우산,73,45,24.43333333,high demand
2025-02-27,Gyeonggi,CU_J002,16,4500,0,15.3,1.08,CU,우산,45,109,24.43333333,low demand
2025-02-28,Gyeonggi,CU_J002,15,4000,0,12.7,1.78,CU,우산,109,94,24.43333333,low demand
2025-03-01,Gyeonggi,CU_J002,14,5000,0,18.2,4.66,CU,우산,94,80,24.43333333,low demand
2025-03-02,Gyeonggi,CU_J002,11,4000,0,19.6,4.38,CU,우산,80,69,24.43333333,low demand
2025-03-03,Gyeonggi,CU_J002,31,4000,0,12.2,3.77,CU,우산,69,38,24.43333333,high demand
2025-03-04,Gyeonggi,CU_J002,37,4000,0,19.9,3.42,CU,우산,38,81,24.43333333,high demand
2025-03-05,Gyeonggi,CU_J002,33,5000,1,15.5,3.1,CU,우산,81,48,24.43333333,high demand
2025-03-06,Gyeonggi,CU_J002,11,4500,0,7.8,3.4,CU,우산,48,37,24.43333333,low demand
2025-03-07,Gyeonggi,CU_J002,39,4500,1,21.4,1.68,CU,우산,37,78,24.43333333,high demand
2025-03-08,Gyeonggi,CU_J002,10,4000,0,37.1,0.19,CU,우산,78,68,24.43333333,low demand
2025-03-09,Gyeonggi,CU_J002,38,4500,0,20.1,0.74,CU,우산,68,110,24.43333333,high demand
2025-03-10,Gyeonggi,CU_J002,11,4000,0,5.5,3.85,CU,우산,110,99,24.43333333,low demand
2025-03-11,Gyeonggi,CU_J002,21,4000,0,23.5,2.84,CU,우산,99,78,24.43333333,low demand
2025-03-12,Gyeonggi,CU_J002,11,5000,0,18.5,1.8,CU,우산,78,67,24.43333333,low demand
2025-03-13,Gyeonggi,CU_J002,33,5000,0,22.9,2.61,CU,우산,67,34,24.43333333,high demand
2025-03-14,Gyeonggi,CU_J002,33,5000,1,18.8,3.25,CU,우산,34,81,24.43333333,high demand
2025-03-15,Gyeonggi,CU_J002,27,5000,0,21.7,1.2,CU,우산,81,54,24.43333333,high demand
2025-03-16,Gyeonggi,CU_J002,25,4500,0,18.9,1.52,CU,우산,54,109,24.43333333,average
2025-03-17,Gyeonggi,CU_J002,13,4500,0,20.4,4.22,CU,우산,109,96,24.43333333,low demand
2025-03-18,Gyeonggi,CU_J002,23,4500,0,37.9,1.71,CU,우산,96,73,24.43333333,average
2025-03-19,Gyeonggi,CU_J002,38,5000,0,27.5,1.41,CU,우산,73,35,24.43333333,high demand
2025-03-20,Gyeonggi,CU_J002,18,4000,0,28.6,4.32,CU,우산,35,97,24.43333333,low demand
2025-03-21,Gyeonggi,CU_J002,35,4000,0,28.1,1.96,CU,우산,97,62,24.43333333,high demand
2025-03-22,Gyeonggi,CU_J002,21,4000,0,10.4,0.25,CU,우산,62,41,24.43333333,low demand
2025-03-23,Gyeonggi,CU_J002,10,4000,1,23.6,0.43,CU,우산,41,31,24.43333333,low demand
2025-03-24,Gyeonggi,CU_J002,33,5000,0,18.4,4.06,CU,우산,31,78,24.43333333,high demand
2025-03-25,Gyeonggi,CU_J002,27,5000,0,23.7,4.38,CU,우산,78,51,24.43333333,high demand
2025-03-26,Gyeonggi,CU_J002,13,4500,1,11.2,0.88,CU,우산,51,38,24.43333333,low demand
2025-03-27,Gyeonggi,CU_J002,15,4500,1,7.7,1.26,CU,우산,38,103,24.43333333,low demand
2025-03-28,Gyeonggi,CU_J002,26,5000,0,15.7,2.02,CU,우산,103,77,24.43333333,average
2025-03-29,Gyeonggi,CU_J002,21,4500,0,8.0,1.77,CU,우산,77,56,24.43333333,low demand
2025-03-30,Gyeonggi,CU_J002,24,4500,0,10.6,2.68,CU,우산,56,32,24.43333333,average
2025-03-31,Gyeonggi,CU_J002,17,5000,0,6.0,2.53,CU,우산,32,95,24.43333333,low demand
2025-04-01,Gyeonggi,CU_J002,25,4000,0,10.9,4.57,CU,우산,95,70,24.43333333,average
2025-04-02,Gyeonggi,CU_J002,10,4500,0,8.4,2.46,CU,우산,70,60,24.43333333,low demand
2025-04-03,Gyeonggi,CU_J002,16,4500,0,23.7,1.14,CU,우산,60,44,24.43333333,low demand
2025-04-04,Gyeonggi,CU_J002,28,4500,0,25.9,1.56,CU,우산,44,96,24.43333333,high demand
2025-04-05,Gyeonggi,CU_J002,31,4500,0,24.9,2.18,CU,우산,96,65,24.43333333,high demand
2025-04-06,Gyeonggi,CU_J002,13,5000,0,15.9,1.07,CU,우산,65,52,24.43333333,low demand
2025-04-07,Gyeonggi,CU_J002,30,4500,0,23.6,4.44,CU,우산,52,102,24.43333333,high demand
2025-04-08,Gyeonggi,CU_J002,11,4000,0,14.6,1.65,CU,우산,102,91,24.43333333,low demand
2025-04-09,Gyeonggi,CU_J002,17,4500,0,22.8,0.59,CU,우산,91,74,24.43333333,low demand
2025-04-10,Gyeonggi,CU_J002,26,4000,0,23.0,3.25,CU,우산,74,48,24.43333333,average
2025-04-11,Gyeonggi,CU_J002,19,5000,0,13.7,2.29,CU,우산,48,109,24.43333333,low demand
2025-04-12,Gyeonggi,CU_J002,14,5000,0,28.9,4.58,CU,우산,109,95,24.43333333,low demand
2025-04-13,Gyeonggi,CU_J002,19,4000,0,8.4,2.99,CU,우산,95,76,24.43333333,low demand
2025-04-14,Gyeonggi,CU_J002,23,4500,0,23.2,0.62,CU,우산,76,53,24.43333333,average
2025-04-15,Gyeonggi,CU_J002,20,5000,0,23.5,0.08,CU,우산,53,33,24.43333333,low demand
2025-04-16,Gyeonggi,CU_J002,32,4500,0,22.9,0.87,CU,우산,33,81,24.43333333,high demand
2025-04-17,Gyeonggi,CU_J002,14,4000,0,20.6,1.41,CU,우산,81,67,24.43333333,low demand
2025-04-18,Gyeonggi,CU_J002,37,5000,0,18.4,2.93,CU,우산,67,110,24.43333333,high demand
2025-04-19,Gyeonggi,CU_J002,14,4000,0,9.0,3.3,CU,우산,110,96,24.43333333,low demand
2025-04-20,Gyeonggi,CU_J002,10,4500,0,16.1,3.38,CU,우산,96,86,24.43333333,low demand
2025-04-21,Gyeonggi,CU_J002,13,4500,0,29.9,2.21,CU,우산,86,73,24.43333333,low demand
2025-04-22,Gyeonggi,CU_J002,27,5000,0,23.1,2.24,CU,우산,73,46,24.43333333,high demand
2025-04-23,Gyeonggi,CU_J002,32,4500,0,18.7,4.49,CU,우산,46,94,24.43333333,high demand
2025-04-24,Gyeonggi,CU_J002,17,5000,0,12.7,1.45,CU,우산,94,77,24.43333333,low demand
2025-04-25,Gyeonggi,CU_J002,25,4000,0,30.2,1.36,CU,우산,77,52,24.43333333,average
2025-04-26,Gyeonggi,CU_J002,22,4500,0,18.3,2.42,CU,우산,52,110,24.43333333,average
2025-04-27,Gyeonggi,CU_J002,23,4500,1,27.2,4.19,CU,우산,110,87,24.43333333,average
2025-04-28,Gyeonggi,CU_J002,33,4000,0,17.0,2.66,CU,우산,87,54,24.43333333,high demand
2025-04-29,Gyeonggi,CU_J002,30,4000,0,23.7,0.89,CU,우산,54,104,24.43333333,high demand
2025-04-30,Gyeonggi,CU_J002,20,4000,0,12.8,2.11,CU,우산,104,84,24.43333333,low demand
2025-05-01,Gyeonggi,CU_J002,38,4000,0,24.4,1.87,CU,우산,84,46,24.43333333,high demand
2025-05-02,Gyeonggi,CU_J002,28,4000,1,6.8,4.25,CU,우산,46,98,24.43333333,high demand
2025-05-03,Gyeonggi,CU_J002,38,5000,0,17.6,0.85,CU,우산,98,60,24.43333333,high demand
2025-05-04,Gyeonggi,CU_J002,29,5000,0,8.8,4.82,CU,우산,60,31,24.43333333,high demand
2025-05-05,Gyeonggi,CU_J002,36,5000,1,23.9,2.3,CU,우산,31,75,24.43333333,high demand
2025-05-06,Gyeonggi,CU_J002,29,4500,0,11.3,4.32,CU,우산,75,46,24.43333333,high demand
2025-05-07,Gyeonggi,CU_J002,16,4500,0,20.4,3.46,CU,우산,46,110,24.43333333,low demand
2025-05-08,Gyeonggi,CU_J002,33,4000,0,11.0,3.75,CU,우산,110,77,24.43333333,high demand
2025-05-09,Gyeonggi,CU_J002,32,4000,0,17.6,2.83,CU,우산,77,45,24.43333333,high demand
2025-05-10,Gyeonggi,CU_J002,17,4000,0,30.7,3.65,CU,우산,45,108,24.43333333,low demand
2025-05-11,Gyeonggi,CU_J002,32,4500,0,21.0,1.04,CU,우산,108,76,24.43333333,high demand
2025-05-12,Gyeonggi,CU_J002,37,4500,0,12.7,3.71,CU,우산,76,39,24.43333333,high demand
2025-05-13,Gyeonggi,CU_J002,26,5000,0,15.3,2.97,CU,우산,39,93,24.43333333,average
2025-05-14,Gyeonggi,CU_J002,38,4500,0,29.4,0.36,CU,우산,93,55,24.43333333,high demand
2025-05-15,Gyeonggi,CU_J002,13,4000,0,12.3,3.4,CU,우산,55,42,24.43333333,low demand
2025-05-16,Gyeonggi,CU_J002,24,4000,0,31.0,0.92,CU,우산,42,98,24.43333333,average
2025-05-17,Gyeonggi,CU_J002,24,4500,0,32.0,1.8,CU,우산,98,74,24.43333333,average
2025-05-18,Gyeonggi,CU_J002,17,4000,0,28.2,4.88,CU,우산,74,57,24.43333333,low demand
2025-05-19,Gyeonggi,CU_J002,15,4500,1,29.4,2.39,CU,우산,57,42,24.43333333,low demand
2025-05-20,Gyeonggi,CU_J002,11,4500,0,18.0,4.89,CU,우산,42,31,24.43333333,low demand
2025-05-21,Gyeonggi,CU_J002,36,4500,0,20.5,4.1,CU,우산,31,75,24.43333333,high demand
2025-05-22,Gyeonggi,CU_J002,26,5000,1,20.5,3.93,CU,우산,75,49,24.43333333,average
2025-05-23,Gyeonggi,CU_J002,38,5000,0,30.1,2.99,CU,우산,49,91,24.43333333,high demand
2025-05-24,Gyeonggi,CU_J002,14,4500,0,24.8,2.04,CU,우산,91,77,24.43333333,low demand
2025-05-25,Gyeonggi,CU_J002,32,5000,0,17.8,1.57,CU,우산,77,45,24.43333333,high demand
2025-05-26,Gyeonggi,CU_J002,31,5000,0,27.5,1.28,CU,우산,45,94,24.43333333,high demand
2025-05-27,Gyeonggi,CU_J002,23,4500,0,20.2,2.14,CU,우산,94,71,24.43333333,average
2025-05-28,Gyeonggi,CU_J002,18,5000,0,29.7,2.81,CU,우산,71,53,24.43333333,low demand
2025-05-29,Gyeonggi,CU_J002,39,4500,0,18.3,1.37,CU,우산,53,94,24.43333333,high demand
2025-05-30,Gyeonggi,CU_J002,34,4000,0,18.5,2.29,CU,우산,94,60,24.43333333,high demand
2025-05-31,Gyeonggi,CU_J002,17,5000,0,23.7,3.57,CU,우산,60,43,24.43333333,low demand
2025-06-01,Gyeonggi,CU_J002,15,5000,0,11.7,4.07,CU,우산,43,108,24.43333333,low demand
2025-06-02,Gyeonggi,CU_J002,34,5000,1,16.9,2.32,CU,우산,108,74,24.43333333,high demand
2025-06-03,Gyeonggi,CU_J002,16,4500,1,31.6,3.62,CU,우산,74,58,24.43333333,low demand
2025-06-04,Gyeonggi,CU_J002,32,4500,0,32.3,3.89,CU,우산,58,106,24.43333333,high demand
2025-06-05,Gyeonggi,CU_J002,22,4000,0,33.0,2.1,CU,우산,106,84,24.43333333,average
2025-06-06,Gyeonggi,CU_J002,22,4000,0,25.1,4.17,CU,우산,84,62,24.43333333,average
2025-06-07,Gyeonggi,CU_J002,31,4000,0,27.9,4.75,CU,우산,62,31,24.43333333,high demand
2025-06-08,Gyeonggi,CU_J002,28,4500,0,15.4,1.56,CU,우산,31,83,24.43333333,high demand
2025-06-09,Gyeonggi,CU_J002,39,4500,0,22.0,1.47,CU,우산,83,44,24.43333333,high demand
2025-06-10,Gyeonggi,CU_J002,27,4500,0,25.3,0.44,CU,우산,44,97,24.43333333,high demand
2025-06-11,Gyeonggi,CU_J002,26,4000,0,20.4,0.28,CU,우산,97,71,24.43333333,average
2025-06-12,Gyeonggi,CU_J002,20,4000,0,19.5,0.59,CU,우산,71,51,24.43333333,low demand
2025-06-13,Gyeonggi,CU_J002,31,4000,0,27.2,2.12,CU,우산,51,100,24.43333333,high demand
2025-06-14,Gyeonggi,CU_J002,34,4500,1,24.9,3.52,CU,우산,100,66,24.43333333,high demand
2025-06-15,Gyeonggi,CU_J002,29,4500,0,16.6,3.85,CU,우산,66,37,24.43333333,high demand
2025-06-16,Gyeonggi,CU_J002,33,5000,0,12.8,0.67,CU,우산,37,84,24.43333333,high demand
2025-06-17,Gyeonggi,CU_J002,25,5000,0,23.2,4.06,CU,우산,84,59,24.43333333,average
2025-06-18,Gyeonggi,CU_J002,32,4500,0,21.2,3.96,CU,우산,59,107,24.43333333,high demand
2025-06-19,Gyeonggi,CU_J002,36,4500,0,24.6,1.43,CU,우산,107,71,24.43333333,high demand
2025-06-20,Gyeonggi,CU_J002,20,4000,0,14.1,1.43,CU,우산,71,51,24.43333333,low demand
2025-06-21,Gyeonggi,CU_J002,13,4500,0,19.5,1.31,CU,우산,51,38,24.43333333,low demand
2025-06-22,Gyeonggi,CU_J002,21,5000,1,28.0,2.64,CU,우산,38,97,24.43333333,low demand
2025-06-23,Gyeonggi,CU_J002,35,4500,0,17.4,0.27,CU,우산,97,62,24.43333333,high demand
2025-06-24,Gyeonggi,CU_J002,11,4000,0,19.6,3.01,CU,우산,62,51,24.43333333,low demand
2025-06-25,Gyeonggi,CU_J002,18,4500,0,18.0,2.25,CU,우산,51,33,24.43333333,low demand
2025-06-26,Gyeonggi,CU_J002,33,4000,0,7.8,3.12,CU,우산,33,80,24.43333333,high demand
2025-06-27,Gyeonggi,CU_J002,17,4000,0,18.2,3.21,CU,우산,80,63,24.43333333,low demand
2024-10-01,Gyeonggi,GS25_J002,21,5000,0,14.9,4.22,GS25,우산,100,79,24.82962963,low demand
2024-10-02,Gyeonggi,GS25_J002,21,4500,0,23.6,1.76,GS25,우산,79,58,24.82962963,low demand
2024-10-03,Gyeonggi,GS25_J002,14,5000,0,27.5,0.57,GS25,우산,58,44,24.82962963,low demand
2024-10-04,Gyeonggi,GS25_J002,20,5000,0,31.0,2.59,GS25,우산,44,104,24.82962963,low demand
2024-10-05,Gyeonggi,GS25_J002,25,4500,1,27.4,3.91,GS25,우산,104,79,24.82962963,average
2024-10-06,Gyeonggi,GS25_J002,24,5000,1,20.7,3.57,GS25,우산,79,55,24.82962963,average
2024-10-07,Gyeonggi,GS25_J002,31,5000,0,20.1,2.58,GS25,우산,55,104,24.82962963,high demand
2024-10-08,Gyeonggi,GS25_J002,38,5000,0,16.7,0.74,GS25,우산,104,66,24.82962963,high demand
2024-10-09,Gyeonggi,GS25_J002,36,4500,0,19.5,2.17,GS25,우산,66,110,24.82962963,high demand
2024-10-10,Gyeonggi,GS25_J002,22,5000,0,21.5,3.61,GS25,우산,110,88,24.82962963,low demand
2024-10-11,Gyeonggi,GS25_J002,12,4000,1,14.3,2.95,GS25,우산,88,76,24.82962963,low demand
2024-10-12,Gyeonggi,GS25_J002,26,4500,0,22.4,1.42,GS25,우산,76,50,24.82962963,average
2024-10-13,Gyeonggi,GS25_J002,18,5000,0,12.5,2.47,GS25,우산,50,32,24.82962963,low demand
2024-10-14,Gyeonggi,GS25_J002,31,5000,0,35.9,1.11,GS25,우산,32,81,24.82962963,high demand
2024-10-15,Gyeonggi,GS25_J002,36,5000,0,23.3,0.66,GS25,우산,81,45,24.82962963,high demand
2024-10-16,Gyeonggi,GS25_J002,32,4000,0,28.3,0.06,GS25,우산,45,93,24.82962963,high demand
2024-10-17,Gyeonggi,GS25_J002,21,4000,0,19.8,0.14,GS25,우산,93,72,24.82962963,low demand
